,title,fact,opinion,inhibition,fff,activation,moral,cut,length
2999,中国白酒的未来需要数字化、法治化和国际化,0,2,1,0,0,2,"['中国', '白酒', '的', '未来', '需要', '数字化', '、', '法治化', '和', '国际化']",10
3000,中国宝岛台湾中油加油站镭豹360安装完成投入使用,1,1,0,0,1,3,"['中国', '宝岛', '台湾', '中油', '加油站', '镭', '豹', '360', '安装', '完成', '投入使用']",11
3001,中国北斗可绕地球一圈，为什么仍在使用外国GPS？专家给出答复,1,0,0,2,0,2,"['中国', '北斗', '可绕', '地球', '一圈', '，', '为什么', '仍', '在', '使用', '外国', 'GPS', '？', '专家', '给出', '答复']",16
3002,中国不能使用东风26导弹？美国：一旦误判，核战争将会发生,0,2,0,3,0,1,"['中国', '不能', '使用', '东风', '26', '导弹', '？', '美国', '：', '一旦', '误判', '，', '核战争', '将会', '发生']",15
3003,"中国不需要漫威华人超级英雄,因为我们有吴京,吴京就是中国的超",1,2,0,0,3,4,"['中国', '不', '需要', '漫威', '华人', '超级', '英雄', ',', '因为', '我们', '有', '吴京', ',', '吴京', '就是', '中国', '的', '超']",18
3004,"中国不需要漫威华人超级英雄,因为吴京就是中国的超级英雄!!",1,1,0,0,3,4,"['中国', '不', '需要', '漫威', '华人', '超级', '英雄', ',', '因为', '吴京', '就是', '中国', '的', '超级', '英雄', '!', '!']",17
3005,"中国不需要什么国花国服,无用真的,中国是大国",1,2,0,2,0,5,"['中国', '不', '需要', '什么', '国花', '国服', ',', '无用', '真的', ',', '中国', '是', '大国']",13
3006,中国部队的踢正步之类的要求对于部队的战斗力有提高吗？,1,0,0,2,0,4,"['中国', '部队', '的', '踢', '正步', '之类', '的', '要求', '对于', '部队', '的', '战斗力', '有', '提高', '吗', '？']",16
3007,中国城市燃气协会理事长：国家管网公司成立后应明确调峰保供责任,0,2,1,0,0,4,"['中国', '城市', '燃气', '协会', '理事长', '：', '国家', '管网', '公司', '成立', '后应', '明确', '调峰', '保供', '责任']",15
3008,中国传媒大学播音是本科吗。需要艺考吗。高三狗目前640分左右。?,1,0,3,0,0,2,"['中国', '传媒大学', '播音', '是', '本科', '吗', '。', '需要', '艺考', '吗', '。', '高三', '狗', '目前', '640', '分', '左右', '。', '?']",19
3009,"中国传统文化是需要弘扬的,书法国画都要去努力传播",0,2,0,0,3,5,"['中国', '传统', '文化', '是', '需要', '弘扬', '的', ',', '书法', '国画', '都', '要', '去', '努力', '传播']",15
3010,中国打出一记重拳!这是破天荒第一次 可能会使用最强撒手锏,0,2,0,3,0,1,"['中国', '打出', '一记', '重拳', '!', '这是', '破天荒', '第一次', ' ', '可能', '会', '使用', '最强', '撒手锏']",14
3011,"中国大地保险招聘客户经理任职要求:1、反应敏捷,表达能力强,",1,1,1,0,0,3,"['中国', '大地', '保险', '招聘', '客户经理', '任职', '要求', ':', '1', '、', '反应', '敏捷', ',', '表达能力', '强', ',']",16
3012,中国大陆地区的人联系国外的人指打电话是不是可以不用开通国际漫游，只需要离开国内的人开通国际漫游就行？,0,0,3,0,0,3,"['中国', '大陆', '地区', '的', '人', '联系', '国外', '的', '人', '指', '打电话', '是不是', '可以', '不用', '开通', '国际漫游', '，', '只', '需要', '离开', '国内', '的', '人', '开通', '国际漫游', '就行', '？']",27
3013,中国大陆国民平均文化水平需要多久可以跟美国持平?,2,0,2,0,0,4,"['中国', '大陆', '国民平均', '文化', '水平', '需要', '多久', '可以', '跟', '美国', '持平', '?']",12
3014,中国大陆居民去台湾金门旅游，需要准备什么证件？这个视频告诉你,1,0,1,0,0,3,"['中国', '大陆', '居民', '去', '台湾', '金门', '旅游', '，', '需要', '准备', '什么', '证件', '？', '这个', '视频', '告诉', '你']",17
3015,"中国大使馆联赛收人。一队要求117+总评积极打团,拒绝混子,",1,2,3,0,0,3,"['中国大使馆', '联赛', '收', '人', '。', '一队', '要求', '117', '+', '总评', '积极', '打团', ',', '拒绝', '混子', ',']",16
3016,中国到底需不需要那么多家生物制药CDMO企业？,0,0,0,2,0,2,"['中国', '到底', '需不需要', '那么', '多家', '生物制药', 'CDMO', '企业', '？']",9
3017,中国的95步枪使用的子弹为什么是墨绿色这样有何目的,1,0,1,0,0,1,"['中国', '的', '95', '步枪', '使用', '的', '子弹', '为什么', '是', '墨绿色', '这样', '有何', '目的']",13
3018,"中国的刀剑使用招式你知道多少?仅刀的招式,就让人眼花缭乱",1,2,0,0,3,4,"['中国', '的', '刀剑', '使用', '招式', '你', '知道', '多少', '?', '仅刀', '的', '招式', ',', '就让', '人', '眼花缭乱']",16
3019,中国的家长在面对孩子提要求的时为什么总是不能多给孩子提出个“为什么”呢？,1,0,2,0,0,4,"['中国', '的', '家长', '在', '面对', '孩子', '提', '要求', '的', '时', '为什么', '总是', '不能', '多', '给', '孩子', '提出', '个', '“', '为什么', '”', '呢', '？']",23
3020,中国的特等功勋章需要达到什么条件才可以得到？,0,0,0,0,3,3,"['中国', '的', '特等功', '勋章', '需要', '达到', '什么', '条件', '才', '可以', '得到', '？']",12
3021,中国的义务兵在退伍之后，能够拿到多少的退役金呢？,0,0,0,0,3,2,"['中国', '的', '义务兵', '在', '退伍', '之后', '，', '能够', '拿到', '多少', '的', '退役', '金', '呢', '？']",15
3022,"中国的这项能源,储量足够让我国使用几百年?将改变世界能源格局",0,2,0,0,1,4,"['中国', '的', '这项', '能源', ',', '储量', '足够', '让', '我国', '使用', '几百年', '?', '将', '改变', '世界', '能源', '格局']",17
3023,中国地区能使用Bose Music APP吗,0,0,1,0,0,2,"['中国', '地区', '能', '使用', 'Bose', ' ', 'Music', ' ', 'APP', '吗']",10
3024,中国地质大学(北京)地院的研究生怎么考?需要复习哪几门?,0,0,1,0,0,4,"['中国地质大学', '(', '北京', ')', '地院', '的', '研究生', '怎么', '考', '?', '需要', '复习', '哪', '几门', '?']",15
3025,中国地质大学（武汉）2019级新生报到需要自带被褥吗？,1,0,1,0,0,1,"['中国地质大学', '（', '武汉', '）', '2019', '级新生', '报', '到', '需要', '自带', '被褥', '吗', '？']",13
3026,中国第四冶金建设有限责任公司深圳第二分公司招聘安全员,1,1,1,0,0,1,"['中国', '第四', '冶金', '建设', '有限责任', '公司', '深圳', '第二', '分公司', '招聘', '安全员']",11
3027,中国第一座机场即将关闭！使用超过百年，是中国航空业的摇篮！,1,1,1,0,0,4,"['中国', '第一座', '机场', '即将', '关闭', '！', '使用', '超过', '百年', '，', '是', '中国', '航空业', '的', '摇篮', '！']",16
3028,"中国第一座跨海大桥,古人使用神奇的方法,历经千年仍然完好!",1,2,0,0,3,4,"['中国', '第一座', '跨海大桥', ',', '古人', '使用', '神奇', '的', '方法', ',', '历经', '千年', '仍然', '完好', '!']",15
3029,"中国电工在巴基斯坦,教巴基斯坦工友使用灭火器,讲解用电安全",1,1,0,0,1,1,"['中国', '电工', '在', '巴基斯坦', ',', '教', '巴基斯坦', '工友', '使用', '灭火器', ',', '讲解', '用电', '安全']",14
3030,中国电建党委对“不忘初心、牢记使命”主题教育再动员再部署再要求,1,1,2,0,0,3,"['中国', '电建', '党委', '对', '“', '不忘', '初心', '、', '牢记', '使命', '”', '主题', '教育', '再', '动员', '再', '部署', '再', '要求']",19
3031,"中国电竞可能不需要大狗这种不负责责任的教练,装最diao",0,2,0,2,0,3,"['中国', '电竞', '可能', '不', '需要', '大狗', '这种', '不', '负责', '责任', '的', '教练', ',', '装', '最', 'diao']",16
3032,中国电竞需要人才200万 这给大学生就业提供新出路,0,2,3,0,0,2,"['中国', '电竞', '需要', '人才', '200', '万', ' ', '这', '给', '大学生', '就业', '提供', '新出路']",13
3033,中国电力建设集团 社会责任 水电六局支持乌恰县当地环境整治,1,1,3,0,0,1,"['中国', '电力', '建设', '集团', ' ', '社会', '责任', ' ', '水电', '六局', '支持', '乌恰县', '当地', '环境', '整治']",15
3034,中国电力建设集团 社会责任 水电十局西昌区域党支部庆七一期间走访慰问定点扶贫村,1,1,0,0,1,1,"['中国', '电力', '建设', '集团', ' ', '社会', '责任', ' ', '水电', '十局', '西昌', '区域', '党支部', '庆', '七一', '期间', '走访', '慰问', '定点', '扶贫', '村']",21
3035,中国电力建设集团 社会责任 水电五局渝蓉高速运营管理部全力护航“生命线”,1,1,0,0,1,1,"['中国', '电力', '建设', '集团', ' ', '社会', '责任', ' ', '水电', '五局', '渝', '蓉', '高速', '运营', '管理部', '全力', '护航', '“', '生命线', '”']",20
3036,中国电线电缆使用标准,1,1,1,0,0,4,"['中国', '电线电缆', '使用', '标准']",4
3037,"中国电信精准扶贫100M及以下宽带免费用,不知道有使用的没?",1,0,0,0,1,1,"['中国电信', '精准', '扶贫', '100M', '及', '以下', '宽带', '免费', '用', ',', '不', '知道', '有', '使用', '的', '没', '?']",17
3038,中国电信荣获“亚洲企业管治典范”、投资者关系及社会责任等奖项,1,1,0,0,1,4,"['中国电信', '荣获', '“', '亚洲', '企业', '管治', '典范', '”', '、', '投资者', '关系', '及', '社会', '责任', '等奖项']",15
3040,中国电影是从什么时候开始不需要演技的？,0,2,0,2,0,5,"['中国', '电影', '是从', '什么', '时候', '开始', '不', '需要', '演技', '的', '？']",11
3041,中国动力：关于使用暂时闲置募集资金临时补充公司下属公司流动资金到期归还的公告,1,1,1,0,0,3,"['中国', '动力', '：', '关于', '使用', '暂时', '闲置', '募集', '资金', '临时', '补充', '公司', '下属', '公司', '流动资金', '到期', '归还', '的', '公告']",19
3042,中国动力：中信证券股份有限公司关于中国船舶重工集团动力股份有限公司使用部分闲置募集资金临时补充公司及下属子公司流动资金的核查意见,1,2,1,0,0,3,"['中国', '动力', '：', '中信证券', '股份', '有限公司', '关于', '中国', '船舶', '重工', '集团', '动力', '股份', '有限公司', '使用', '部分', '闲置', '募集', '资金', '临时', '补充', '公司', '及', '下属', '子公司', '流动资金', '的', '核查', '意见']",29
3043,"中国队不会的米波、炼金、神灵都在斗鱼直播,斗鱼没一点责任吗?",1,2,0,2,0,3,"['中国队', '不会', '的', '米波', '、', '炼金', '、', '神灵', '都', '在', '斗鱼', '直播', ',', '斗鱼', '没', '一点', '责任', '吗', '?']",19
3044,中国队打得这么烂就是主教练的责任,1,2,0,2,0,3,"['中国队', '打', '得', '这么', '烂', '就是', '主教练', '的', '责任']",9
3045,"中国队队员采访需要翻译成中文,哈哈",0,2,0,0,2,0,"['中国队', '队员', '采访', '需要', '翻译成', '中文', ',', '哈哈']",8
3046,中国队女足需要克尔这种野兽级前锋!,0,2,0,0,3,4,"['中国队', '女足', '需要', '克尔', '这种', '野兽', '级', '前锋', '!']",9
3047,中国队现有的人员打不出欧式整体篮球。欧洲需要每个位置的...,0,2,2,0,0,4,"['中国队', '现有', '的', '人员', '打不出', '欧式', '整体', '篮球', '。', '欧洲', '需要', '每个', '位置', '的', '...']",15
3048,中国对菲投资暴涨83倍，菲前总统：中国实力雄厚，我们正好需要,1,2,0,0,3,2,"['中国', '对菲', '投资', '暴涨', '83', '倍', '，', '菲前', '总统', '：', '中国', '实力雄厚', '，', '我们', '正好', '需要']",16
3049,中国二区白银乡豆芽需要一个可以让我问问题的推荐码。,0,2,2,0,0,3,"['中国', '二', '区', '白银', '乡', '豆芽', '需要', '一个', '可以', '让', '我', '问', '问题', '的', '推荐', '码', '。']",17
3050,中国发布丨涉嫌严重违纪违法 淮河能源控股集团有限责任公司纪委书记张俊被查,1,1,0,2,0,3,"['中国', '发布', '丨', '涉嫌', '严重', '违纪', '违法', ' ', '淮河', '能源', '控股集团', '有限责任', '公司', '纪委书记', '张俊', '被', '查']",17
3051,中国发布丨武汉警方通报江汉饭店火灾调查情况：10人涉嫌重大责任事故罪被刑拘,1,1,0,3,0,1,"['中国', '发布', '丨', '武汉', '警方', '通报', '江汉', '饭店', '火灾', '调查', '情况', '：', '10', '人', '涉嫌', '重大', '责任事故', '罪', '被', '刑拘']",20
3052,中国发布丨中国开展健康环境促进行动 要求实施垃圾分类倡导低碳生活,1,2,0,0,1,5,"['中国', '发布', '丨', '中国', '开展', '健康', '环境', '促进', '行动', ' ', '要求', '实施', '垃圾', '分类', '倡导', '低碳', '生活']",17
3053,"中国发明“吞沙巨兽”,一天吞噬40亩沙漠,已在甘肃使用",1,2,0,0,1,2,"['中国', '发明', '“', '吞沙', '巨兽', '”', ',', '一天', '吞噬', '40', '亩', '沙漠', ',', '已', '在', '甘肃', '使用']",17
3054,中国发明“吞沙神器”甘肃开始引进使用，一天改变40亩沙漠地质,1,2,0,0,1,2,"['中国', '发明', '“', '吞沙', '神器', '”', '甘肃', '开始', '引进', '使用', '，', '一天', '改变', '40', '亩', '沙漠', '地质']",17
3055,中国发明新型交通工具，不需要轨道的“列车”，网友：太厉害了！,1,2,0,0,1,4,"['中国', '发明', '新型', '交通工具', '，', '不', '需要', '轨道', '的', '“', '列车', '”', '，', '网友', '：', '太', '厉害', '了', '！']",19
3056,"中国发明专利需要的资料有哪些,需要的时间要多久?",0,0,1,0,0,4,"['中国', '发明专利', '需要', '的', '资料', '有', '哪些', ',', '需要', '的', '时间', '要', '多久', '?']",14
3057,中国发现“再生资源”！可供使用数年，引世界各国敬佩,0,2,0,0,1,2,"['中国', '发现', '“', '再生资源', '”', '！', '可供使用', '数年', '，', '引', '世界', '各国', '敬佩']",13
