title,fact,opinion,inhibition,fff,activation,moral
中国环境报社环境污染强制责任险宣传推广中心诚征省内一二线代理,1,1,1,0,0,2
中国火车经常性因不明的原因的晚点，且不向公众解释，其中我们有权利做什么吗？如要求公开晚点原因或是赔偿？,1,0,2,0,0,2
中国火车站发展最好的三个城市，能直达任何省会，不需要换乘,1,1,0,0,3,2
中国基建惊艳世界，斥资千亿打造“新三峡”，2020投入使用！,1,2,0,0,1,0
"中国缉毒警要求缅甸配合调查,谁料一听人名,缅甸直接拒绝!",1,2,0,2,0,4
中国寄快递到槟城需要多少费用?派送到门吗?,0,0,1,0,0,2
中国家用电器使用的是什么电？,0,0,1,0,0,0
"中国驾驶证在多少个国家能使用?看完才明白,这几千块花得很值!",1,2,0,0,3,4
"中国驾照可以在哪些国家使用?韩国和日本不能用,一起来看看吧",1,0,1,0,0,4
"中国驾照有多强?能在上百个国家使用,还能开着车出国!",2,2,0,0,3,4
中国驾照在哪些国家“管用”？大部分承认，但也有使用期限,1,1,3,0,0,4
中国建银投资有限责任公司2019年公开发行公司债券（第二期）发行结果公告,1,1,1,0,0,2
中国建银投资有限责任公司涉及重大诉讼、仲裁的公告,1,1,0,2,0,2
"中国将使用卫星“搬云”改变气候,使雨水降落在干旱地区",0,2,0,0,1,1
中国将重金打造，20座“海上巨无霸”英国直言要求合作,1,2,1,0,0,4
中国教育最需要什么？,0,0,1,0,0,5
中国尽是些想要占子女便宜且不愿意负担任何责任的烂货父母!,2,2,2,0,0,5
中国近代落后的主要责任是否应该是明朝，而不是满清?,1,2,0,2,0,4
中国近代史主要责任是否应该是明朝，而不是满清?,1,2,0,2,0,4
中国劲酒滨海办事处急需招聘业务员,1,1,1,0,0,2
中国经济的韧性|华录集团：责任担当，为数字经济建设贡献力量,0,2,0,0,1,4
中国境内发现超大油田，可供全球各国使用50年，日美嫉妒不已,1,2,0,0,1,0
中国境内飞行高度或有可能从米制转换成英尺。使用英尺作为...,2,2,1,0,0,4
中国究竟需要多少艘055大驱？俄专家：最少需要30艘,0,2,1,0,0,4
中国九年义务教育是学习日本的,0,2,1,0,0,4
中国九年义务制教育精彩成果展示,1,1,0,0,1,1
"中国酒文化不是一个山东省的问题,山东需要另找背锅侠",0,2,0,2,0,5
中国酒业协会酒与社会责任促进工作委员会年会举行,1,1,0,0,1,4
中国军人使用德制32倍15公分重榴弹炮发射珍贵影像配音,1,1,1,0,0,1
中国开设私人小学需要哪些手续？,0,0,1,0,0,2
"中国科技太先进,使用华为mate x玩吃鸡视野很好",1,2,0,0,3,4
中国科协科普部：有人冒用名义要求相关单位买书,1,1,0,2,0,2
"中国科学院大学院士演讲,你的智商已欠费,请充值后再使用!",1,2,0,2,0,4
中国控烟协会：反对国家烟草专卖局4750万箱售烟目标,1,2,0,1,0,1
中国控烟协会:故宫抽烟的男子应对违规行为负责任,1,2,0,2,0,5
"中国筷子的使用禁忌,你要知道吗?这是老祖宗的传统啊",1,2,3,0,0,5
"中国狂犬疫苗使用量达每年1500万人份,超过全球总用量的80",1,1,0,3,0,1
中国矿业大学从化工转到金融容易吗？有什么要求？,0,0,3,0,0,3
中国矿业大学徐海学院对新生转专业有什么要求吗？,0,0,0,2,0,3
"中国篮球还可以,应该完全是因为篮球身高要求太严格,从小长得过",0,2,2,0,0,4
"中国篮球需不需要归化球员?隔壁国足归化球员搞得正热闹,篮球这",1,0,3,0,0,3
"中国连颁禁令,120万人围堵加拿大总统府,要求总统对中国道歉!",1,2,0,1,0,4
中国连续两年完成减贫1000万人以上目标,1,1,0,0,1,1
中国联通：未对用户4G速率进行降速，贯彻提速降费要求,0,2,1,0,0,2
中国联通月末最后一天不可以变更套餐真的合理么，而且比较便宜的套餐都需要去营业厅办理 ️?,1,2,0,2,0,2
中国量子无人机问世，美提无理要求！我方：没商量,2,1,0,2,0,4
中国辽宁舰加满一次油需要花多少钱？,0,0,1,0,0,0
中国邻国百姓愤怒升级，闯大使馆要求安倍道歉，日：有本事抵制我们呀！,1,2,0,1,0,2
"中国邻居愿意免费给中国人提供土地,只有一个要求,你还想去吗?",0,0,3,0,0,3
中国领馆提醒：澳相关部门不会要求民众通过比特币等方式支付电信罚款 | 链财经,1,2,0,2,0,2
中国领馆提醒在澳中国公民谨防电信诈骗，澳相关部门不会要求民众通过比特币等方式支付罚款,1,2,0,2,0,2
中国留学生出国留学该使用怎么样的标准去选择他们的专业？,0,0,1,0,0,3
"中国龙:在擂台上,小龙对决彪悍的大汉,使用中国功夫打败了他",1,1,0,0,3,4
中国铝业运行时需要做无线测温 及时检修杜绝事故发生,0,2,0,3,0,1
中国美女囚犯，20岁被枪毙，死前提一要求，让执法人员脸红,1,2,0,2,0,5
中国民航大学航空工程学院待遇怎么样，招聘要求高吗？,0,0,3,0,0,2
中国民航大学专科的学长有吗!!急需!!?,0,0,1,0,0,1
中国民用航空飞行学院地面专业的体检要求是什么？,0,0,1,0,0,4
中国民族证券有限责任公司关于公司公开发行可转换公司债券申请文件反馈意见的回复（修订稿）,1,2,1,0,0,2
中国木材加工许可证管理要求,1,1,1,0,0,4
中国目标MDI生产企业竞争研究报告,1,1,1,0,0,4
中国穆斯林每年使用多少猪制品,2,0,0,3,0,5
中国拿下世界第二大油田，储量可供使用几十年，印度着急了,1,2,0,0,1,0
"中国男篮不需要“儒帅”!若李楠下课,这3人最适合接替主帅!",0,2,3,0,0,4
"中国男篮发展成这样,蔡徐坤有没有责任?",0,2,0,2,0,5
"中国男篮输生死战,记者:失利责任谁来担?姚明:我",1,2,2,0,0,4
"中国男篮需要归化一名什么类型的球员,如果可以的话。",0,0,0,0,3,3
中国男人请收起你可笑的责任感,0,2,0,2,0,2
"中国男人娶越南媳妇需要准备什么?当地美女很懂事,真精辟!",0,2,0,0,3,3
"中国男足没有义务去承载全中国人的虚荣心!支持归化,有我!",0,2,3,0,0,3
中国内部审计协会召开学习贯彻《党政主要领导干部和国有企事业单位主要领导人员经济责任审计规定》研讨会,1,1,0,0,1,5
中国能建山西院中标洪洞国耀兆林新能源有限责任公司1×30兆瓦生物质热电联产epc总承包项目,1,1,1,0,0,0
中国年龄最老的监狱，使用了1400年，现在成打卡圣地？,1,2,0,0,3,4
中国农行理财子公司正式亮相 推出对标监管要求的系列产品,1,1,0,0,3,4
中国农民不一定要大奔、劳斯莱斯，但是更需要这么一台牛逼克拉斯的农机～,0,2,0,0,3,4
中国农业银行改密码需要本人去吗？,0,0,2,0,0,0
中国女兵攀爬高楼，男兵嘲讽需不需要保护，下一秒男兵张大了嘴,1,1,0,0,3,2
中国女排急需罗宾逊这样的人才。,0,2,0,0,3,3
"中国女排美女级人物,如今远走美国,对女儿要求:不打中国队",1,2,3,0,0,3
"中国女足被淘汰!贾秀全要负主要责任,这一败笔成关键",1,2,0,2,0,4
中国女足是否需要一个郎平一样的教练?,0,0,0,0,3,4
"中国排名第四,日本第五,全球知识产权使用费排行榜2017",1,1,0,0,1,4
中国平安河南北分公司招人啦要求:20岁以上 学历不限,1,1,1,0,0,2
中国其实比印尼更需要迁都,2,2,2,0,0,4
中国企业急需向管理2.0模式转变,0,2,3,0,0,4
中国企业去外基建，还使用中国标准，行得通吗？,0,0,0,2,0,4
中国企业在海外投资，收益居然是土地的使用权，太好了,1,2,0,0,1,3
中国汽保协会 微信二群 需要的扫码进群,1,1,1,0,0,3
中国汽研年内使用自有资金已购买近5亿理财产品,1,1,1,0,0,2
中国签证很难么?谁知道泰妹如果来中国需要怎么个办理流程?,0,0,1,0,0,3
中国青年报：“漂亮女孩就该性感”？孩子们需要好的性教育,0,2,2,0,0,5
中国轻工业西安设计工程有限责任公司招聘建筑设计师,1,1,1,0,0,0
中国人北方骑摩托车需要戴护膝，欧美人为什么不需要呢？,1,0,1,0,0,1
中国人不需要“养儿防老”了?调查称00后很多不想生孩子,1,0,2,0,0,4
中国人将狗引进到中国都需要办哪些手续,0,0,1,0,0,0
"中国人口危机,卫计委的一些专家不用负责任吗?",1,2,0,1,0,4
中国人民公安大学?网络安全专业需要自己带电脑吗？,0,0,1,0,0,0
中国人民解放军某部2019年第二批急需施工装备采购项目（第1包）一标段（二次）变更公告[更正公告],1,1,1,0,0,2
中国人娶一位越南媳妇，需要送什么彩礼说完你可能都不敢相信,0,2,1,0,0,3
中国人去菲律宾工作需要注意什么?,0,0,1,0,0,3
"中国人-人像视频采集,中标有需要的吗?",0,0,1,0,0,2
中国人如何注册英国公司要注意些什么要求及有什么优势,0,0,3,0,0,3
"中国人寿保险公司入职需要交500元,这事情可靠吗?",1,0,3,0,0,2
中国人寿社会责任报告,0,1,1,0,0,1
中国人寿社会责任报告发布,1,1,1,0,0,1
"中国人寿套路实在太坑,刚入司一个月,要求新人本月录15个泉脉",1,2,0,2,0,2
中国人寿无编制业务员需要多长时间离职，注销执业证？,0,0,2,0,0,4
中国人需要信仰吗?不需要。,0,2,0,2,0,5
中国人学日语一般需要多久？,0,0,0,0,3,0
中国人移民美国需要什么条件?,0,0,1,0,0,3
"中国人在乌国注册公司好不好办,具体要求有那些?哪位老师给指导",0,0,1,0,0,4
中国人最需要捡起来的“八个字”，精辟！,0,2,3,0,0,5
中国日报网特约评论员：货币是用来使用的 而不是用来炒作的 | 链财经,1,2,0,2,0,2
中国日常部分食用蔬菜冷藏温度湿度要求及储藏标准规范,1,1,1,0,0,4
中国三大航空公司毫不手软 联合要求波音赔偿损失,1,1,0,2,0,2
中国石化发布第十二份年度社会责任报告,1,1,0,0,1,1
中国石油大学北京，新生入学需要带被子吗？,1,0,1,0,0,1
"中国石油大学克拉玛依校区的有咨询群吗?,急需",0,0,1,0,0,3
中国市场不需要《上气》,0,2,0,2,0,4
中国市场还需要多少注册会计师？,0,0,1,0,0,4
中国是不是需要一场文化革命？,0,0,1,0,0,4
中国是否需要崔永元这样的人,0,0,3,0,0,3
中国是否需要第二个衡中？,0,0,3,0,0,4
中国是否需要一个斯大林一样的人物,0,0,3,0,0,4
中国首家藏医药医养体在西宁建成使用,1,1,0,0,1,2
中国首款量子无人机问世，美却提出一无理要求，专家：没有商量余地,2,1,0,2,0,4
中国首条用“垃圾”建的公路，长122公里，使用600万吨垃圾,1,1,3,0,0,4
中国输泰国第一责任在教练,1,2,0,2,0,4
"中国四川发现“大宝藏”?可以使用300年,我国或将不再依赖石油",0,2,0,0,1,2
中国它国无权干涉我国装备一经亮相，西方就要求技术公开,1,2,3,0,0,4
"中国搪瓷碗出口到非洲,竟然被非洲人这样使用,看完涨知识了",1,2,1,0,0,4
"中国搪瓷碗出口到非洲,竟然被非洲人这样使用,网友:优秀!",1,2,1,0,0,4
"中国体育历史上使用兴奋剂确实不在少数,在国际上已经造成了...",0,2,0,2,0,2
中国跳水队泳裤需要改进？“大包”陈艾森一个动作，让女粉丝脸红,1,2,0,2,0,1
中国铁路目前使用最多最广泛的重联式柴油机车应该是小猪吧,0,2,1,0,0,4
中国投资有限责任公司副总经理：主权货币国际化须从主权货币和数字货币两个维度发力,0,2,1,0,0,4
"中国玩家不需要被尊重。“因为他们没有任何尊严,八方旅人...",0,2,0,2,0,5
"中国玩家征战外服MMO,是否需要注意素质??",1,0,0,2,0,5
"中国网民规模达8.54亿,网民使用手机上网的比例就高达百分之99.1",1,1,1,0,0,2
中国为什么不强制要求汽车出厂就自带行车记录仪？,0,0,3,0,0,4
中国为什么不使用水手服作为校服?,0,0,0,0,3,4
中国为什么会演变成结婚要求男方车，房，彩礼，并且愈演愈烈?,1,0,2,0,0,2
中国唯一建在5A景区内的大学，进去需要买门票,1,1,0,0,3,0
中国唯一没有万达的一线城市，不是北京上海，不需要万达也很繁华,1,2,0,2,0,4
中国西安著名优秀企业家少华集团董事长高董事长征婚要求征高个子美女,1,2,0,0,3,2
中国现在除了欧阳这种常见复姓 还有其他复姓在使用吗？,1,0,1,0,0,0
中国现在急需出台禁止堕胎的法律,2,2,0,2,0,5
中国现在面临哪些问题需要解决？,0,0,2,0,0,5
"中国象棋:用一个马做陷阱,巧妙使用炮,业余六级的棋手也中了埋伏",1,1,1,0,0,2
中国象棋：做事需要技巧，下棋也不例外,0,2,1,0,0,2
中国小伙一发明轰动世界！很多国家纷纷上交专利费要求使用！,2,1,0,0,3,4
中国芯【长江存储有限责任公司】(武汉新芯)招聘:制造助理厂区,1,1,1,0,0,0
中国新说唱 freeC春丽 视频流出 需要的 ??上?,1,1,0,0,3,5
中国新一代载人飞船成形了，可重复使用，能登陆月球和火星,2,2,0,0,1,2
中国信托登记有限责任公司信托受益权账户管理细则获银保监会批准,1,1,0,0,1,4
中国信用卡循环使用模式到底是怎么回事？,0,0,1,0,0,2
中国修建世界最大机场，可供1.3亿人使用，美国：中国人真疯狂,1,2,3,0,0,4
中国需不需要给警察全面配枪？,0,0,3,0,0,4
中国需要超级英雄，但好莱坞可能只是需要“蔡徐坤”,0,2,0,2,0,5
中国需要的是为中国做贡献的人,0,2,2,0,0,5
中国需要多少年才能成为世界强国?,0,0,2,0,0,4
中国需要多少农业人口,0,0,1,0,0,0
中国需要公知（公共知识分子）吗？,0,0,1,0,0,4
中国需要马上拿下越占南海岛礁,2,2,0,1,0,3
中国需要那么多普通人吗?,2,2,0,2,0,5
中国需要怎样的一款四代机来与歼20搭档？,0,0,0,0,3,0
中国学生初学日语时特容易使用错的一些句子,0,2,3,0,0,1
中国学生在英国读高中申请美国大学需要托福和sat成绩吗？,1,0,1,0,0,3
中国要拆除一建筑，日本人坚决不同意，还向我国提出这样的要求！,1,2,0,2,0,2
中国一般家庭需要吸尘器吗?有哪些特色,0,0,1,0,0,2
"中国一列卧铺高铁投入使用,内部设施豪华,称得上是“五星级”",1,2,0,0,3,4
中国一位父亲用纸壳给女儿做玩具，YouTube国外网友评论：谁还需要任天堂呢？,1,2,0,0,3,4
中国医疗美容杂志社编辑在线征稿详细要求信息,1,1,1,0,0,4
中国医师是一份职业，更是一份责任和荣誉（张弛）,0,2,3,0,0,1
中国移动10086外呼客服招聘啦!岗位要求:1、中专及以上学,1,1,1,0,0,2
中国移动李晗：超100G需要新光纤、新链路、新芯片支持,0,2,1,0,0,4
中国移动厉害了:亲人去世办过户被要求本人到场!,1,2,0,2,0,2
"中国移动社团赞助,不限制活动形式,有需要的留下联系方式。",1,1,0,0,1,2
中国移动通话一分钟需要多少话费？,0,0,1,0,0,0
